DOIs,Table_topic,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Text
10.1016/j.matdes.2009.03.026,Tensile properties of the experimental steels.,D,Tensile strength (MPa),716,MPa,Yield strength (MPa),626,MPa,Elongation (Pct),23.1,no mentioned,0,0,0.025,0,0,0,0,0,0,0.24,0,0,0,0,0,0.019,0,1.56,0,0,0,0,0,0,0,0,0.039,0.32,0,0,0,0,0,0,0,0,"The materials, 70×78×80mm in size, for hot rolling were cut from the forged slabs. The hot rolling was carried out on a pilot rolling mill with 370mm diameter twin rolls. According to the previous work, the continuous cooling transformation (CCT) diagrams of the experimental steel measured by Formastor-F and Gleeble-3500 , the parameters for TMCP were designed as designated in Fig. 1 and measured as listed in Table 2 . The materials were heated at 1052°C for 50min and hot rolled from 70mm to 7mm thick plates by seven steps. The finish rolling temperature (FRT) was chosen as 750°C. In order to obtain AF microstructure, the cooling rate (CR) was chosen to be about 23°C/s. The simulated coiling temperature (SCT) was 600 °C."
10.1007/s11661-009-9884-3,Table III Room-Temperature Tensile Properties of the Steels,3MCV,Tensile Strength (MPa),924,MPa,Yield Strength (MPa),635,MPa,Elongation (Pct),20,no mentioned,0,0,0.08,0,0,0,0,0,0,0.24,0.011,0.003,0,0,0,0.06,0.3,1.9,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,"An overall grain refinement effect was expected by rolling with a high rolling reduction ratio (over 80 pct) in the nonrecrystallized region of austenite, after austenitization at 1150 °C.[3,4] This high rolling reduction ratio leads to an increase in dislocation density and subsequent grain refinement, because dislocations act as ferrite initiation sites during cooling. The rolling of all of the four steels was finished at the temperature of the austenite single-phase region above Ar3. After the finish rolling, the steels were rapidly cooled from 790 °C to the finish cooling temperatures of 550 °C to ~650 °C at a cooling rate of 10 °C/s to ~15 °C/s. The final plate thickness was 15 mm."
10.1007/s11661-009-9884-3,Table III Room-Temperature Tensile Properties of the Steels,1MCV,Tensile Strength (MPa),802,MPa,Yield Strength (MPa),637,MPa,Elongation (Pct),21,no mentioned,0,0,0.08,0,0,0,0,0,0,0.24,0.011,0.003,0,0,0,0.06,0.3,1.9,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,"An overall grain refinement effect was expected by rolling with a high rolling reduction ratio (over 80 pct) in the nonrecrystallized region of austenite, after austenitization at 1150 °C.[3,4] This high rolling reduction ratio leads to an increase in dislocation density and subsequent grain refinement, because dislocations act as ferrite initiation sites during cooling. The rolling of all of the four steels was finished at the temperature of the austenite single-phase region above Ar3. After the finish rolling, the steels were rapidly cooled from 790 °C to the finish cooling temperatures of 550 °C to ~650 °C at a cooling rate of 10 °C/s to ~15 °C/s. The final plate thickness was 15 mm."
10.1007/s11661-009-9884-3,Table III Room-Temperature Tensile Properties of the Steels,3MV,Tensile Strength (MPa),853,MPa,Yield Strength (MPa),669,MPa,Elongation (Pct),22,no mentioned,0,0,0.08,0,0,0,0,0,0,0.24,0.011,0.003,0,0,0,0.06,0,1.9,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,"An overall grain refinement effect was expected by rolling with a high rolling reduction ratio (over 80 pct) in the nonrecrystallized region of austenite, after austenitization at 1150 °C.[3,4] This high rolling reduction ratio leads to an increase in dislocation density and subsequent grain refinement, because dislocations act as ferrite initiation sites during cooling. The rolling of all of the four steels was finished at the temperature of the austenite single-phase region above Ar3. After the finish rolling, the steels were rapidly cooled from 790 °C to the finish cooling temperatures of 550 °C to ~650 °C at a cooling rate of 10 °C/s to ~15 °C/s. The final plate thickness was 15 mm."
10.1007/s11661-009-9884-3,Table III Room-Temperature Tensile Properties of the Steels,3MC,Tensile Strength (MPa),913,MPa,Yield Strength (MPa),609,MPa,Elongation (Pct),20,no mentioned,0,0,0.08,0,0,0,0,0,0,0.24,0.011,0.003,0,0,0,0,0.3,1.9,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,"An overall grain refinement effect was expected by rolling with a high rolling reduction ratio (over 80 pct) in the nonrecrystallized region of austenite, after austenitization at 1150 °C.[3,4] This high rolling reduction ratio leads to an increase in dislocation density and subsequent grain refinement, because dislocations act as ferrite initiation sites during cooling. The rolling of all of the four steels was finished at the temperature of the austenite single-phase region above Ar3. After the finish rolling, the steels were rapidly cooled from 790 °C to the finish cooling temperatures of 550 °C to ~650 °C at a cooling rate of 10 °C/s to ~15 °C/s. The final plate thickness was 15 mm."
10.1016/j.msea.2017.07.092,Mechanical properties of studied steels.,HA78,Tensile strength (MPa),914,MPa,Yield strength (MPa),621,MPa,Total elongation (%),11.03,%,0,0,0.16,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The as-cast strip was produced by a twin-roll strip caster (vertical type) available at the State Key Laboratory of Rolling and Automation (RAL). The roller width and diameter of cast rollers were 110mm and 500mm, respectively. The liquid steel was poured into a pre-heated tundish (1180°C) and subsequently allowed to flow into cast rollers forming a molten pool. Next, the liquid steel was solidified and deformed by cast rollers (roller gap 2.2mm, casting speed 30m/min). Lastly, the as-cast strip was firstly cooled to 950°C by water and then was cooled to room temperature in air. The thickness of the as-cast strip was ~ 2.2mm. Subsequently, two different processing routes were adopted to process the as-cast strip: (II) To obtain a martensitic structure, the as-cast strip was heat treated at 1050°C for 10min, followed by quenching.  the as-cast strip was directly cold rolled to 0.8mm with 64% reduction and then annealed at 780°C for 3min (heating rate of ~ 15°C/s), followed by water quenching."
10.1016/j.msea.2017.07.092,Mechanical properties of studied steels.,HA76,Tensile strength (MPa),885,MPa,Yield strength (MPa),602,MPa,Total elongation (%),13.01,%,0,0,0.16,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The as-cast strip was produced by a twin-roll strip caster (vertical type) available at the State Key Laboratory of Rolling and Automation (RAL). The roller width and diameter of cast rollers were 110mm and 500mm, respectively. The liquid steel was poured into a pre-heated tundish (1180°C) and subsequently allowed to flow into cast rollers forming a molten pool. Next, the liquid steel was solidified and deformed by cast rollers (roller gap 2.2mm, casting speed 30m/min). Lastly, the as-cast strip was firstly cooled to 950°C by water and then was cooled to room temperature in air. The thickness of the as-cast strip was ~ 2.2mm. Subsequently, two different processing routes were adopted to process the as-cast strip: (II) To obtain a martensitic structure, the as-cast strip was heat treated at 1050°C for 10min, followed by quenching.  the as-cast strip was directly cold rolled to 0.8mm with 64% reduction and then annealed at 760°C for 3min (heating rate of ~ 15°C/s), followed by water quenching."
10.1016/j.msea.2017.07.092,Mechanical properties of studied steels.,HA74,Tensile strength (MPa),851,MPa,Yield strength (MPa),574,MPa,Total elongation (%),15.98,%,0,0,0.16,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The as-cast strip was produced by a twin-roll strip caster (vertical type) available at the State Key Laboratory of Rolling and Automation (RAL). The roller width and diameter of cast rollers were 110mm and 500mm, respectively. The liquid steel was poured into a pre-heated tundish (1180°C) and subsequently allowed to flow into cast rollers forming a molten pool. Next, the liquid steel was solidified and deformed by cast rollers (roller gap 2.2mm, casting speed 30m/min). Lastly, the as-cast strip was firstly cooled to 950°C by water and then was cooled to room temperature in air. The thickness of the as-cast strip was ~ 2.2mm. Subsequently, two different processing routes were adopted to process the as-cast strip: (II) To obtain a martensitic structure, the as-cast strip was heat treated at 1050°C for 10min, followed by quenching.  the as-cast strip was directly cold rolled to 0.8mm with 64% reduction and then annealed at 740°C for 3min (heating rate of ~ 15°C/s), followed by water quenching."
10.1016/j.msea.2017.07.092,Mechanical properties of studied steels.,T200,Tensile strength (MPa),702,MPa,Yield strength (MPa),530,MPa,Total elongation (%),19.78,%,0,0,0.16,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The as-cast strip was produced by a twin-roll strip caster (vertical type) available at the State Key Laboratory of Rolling and Automation (RAL). The roller width and diameter of cast rollers were 110mm and 500mm, respectively. The liquid steel was poured into a pre-heated tundish (1180°C) and subsequently allowed to flow into cast rollers forming a molten pool. Next, the liquid steel was solidified and deformed by cast rollers (roller gap 2.2mm, casting speed 30m/min). Lastly, the as-cast strip was firstly cooled to 950°C by water and then was cooled to room temperature in air. The thickness of the as-cast strip was ~ 2.2mm. Subsequently, two different processing routes were adopted to process the as-cast strip: (II) To obtain a martensitic structure, the as-cast strip was heat treated at 1050°C for 10min, followed by quenching.  the as-cast strip was directly cold rolled to 0.8mm with 64% reduction and then annealed at 740°C for 3min (heating rate of ~ 15°C/s), followed by water quenching. Moreover, HA74 steel was tempered at 200 °C for 20min."
10.1016/j.msea.2017.07.092,Mechanical properties of studied steels.,T400,Tensile strength (MPa),606,MPa,Yield strength (MPa),511,MPa,Total elongation (%),25.34,%,0,0,0.16,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The as-cast strip was produced by a twin-roll strip caster (vertical type) available at the State Key Laboratory of Rolling and Automation (RAL). The roller width and diameter of cast rollers were 110mm and 500mm, respectively. The liquid steel was poured into a pre-heated tundish (1180°C) and subsequently allowed to flow into cast rollers forming a molten pool. Next, the liquid steel was solidified and deformed by cast rollers (roller gap 2.2mm, casting speed 30m/min). Lastly, the as-cast strip was firstly cooled to 950°C by water and then was cooled to room temperature in air. The thickness of the as-cast strip was ~ 2.2mm. Subsequently, two different processing routes were adopted to process the as-cast strip: (II) To obtain a martensitic structure, the as-cast strip was heat treated at 1050°C for 10min, followed by quenching.  the as-cast strip was directly cold rolled to 0.8mm with 64% reduction and then annealed at 740°C for 3min (heating rate of ~ 15°C/s), followed by water quenching. Moreover, HA74 steel was tempered at 400 °C for 20min."
10.1016/j.msea.2017.07.092,Mechanical properties of studied steels.,T600,Tensile strength (MPa),518,MPa,Yield strength (MPa),457,MPa,Total elongation (%),29.97,%,0,0,0.16,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The as-cast strip was produced by a twin-roll strip caster (vertical type) available at the State Key Laboratory of Rolling and Automation (RAL). The roller width and diameter of cast rollers were 110mm and 500mm, respectively. The liquid steel was poured into a pre-heated tundish (1180°C) and subsequently allowed to flow into cast rollers forming a molten pool. Next, the liquid steel was solidified and deformed by cast rollers (roller gap 2.2mm, casting speed 30m/min). Lastly, the as-cast strip was firstly cooled to 950°C by water and then was cooled to room temperature in air. The thickness of the as-cast strip was ~ 2.2mm. Subsequently, two different processing routes were adopted to process the as-cast strip: (II) To obtain a martensitic structure, the as-cast strip was heat treated at 1050°C for 10min, followed by quenching.  the as-cast strip was directly cold rolled to 0.8mm with 64% reduction and then annealed at 740°C for 3min (heating rate of ~ 15°C/s), followed by water quenching. Moreover, HA74 steel was tempered at 600 °C for 20min."
10.1016/j.msea.2014.07.088,Tensile test results of hot rolled-air cooled and cold deformed samples.,0% cold deformation,UTS (MPa),655,MPa,YS (MPa),275,MPa,Total elongation (%),53.85,%,0,0,0.06,0,0,0,0,0,3.56,3.11,0.008,0.009,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A 25kVA air induction furnace was used to manufacture the investigated steel with the chemical composition shown in Table 1. After cropping the top section of the ingot containing shrinkage/pipes, the remaining portion of 200mm×50mm×50mm size was hot forged down to 16mm thick slab. This was further soaked at 1200°C for 40min and subsequently rolled down to 8mm thick plate in three passes at the finish rolling temperature of 800°C. The hot rolled and air cooled samples were solution treated at 1040°C for 1h to remove any inhomogeneities followed by water quenching to room temperature."
10.1016/j.msea.2014.07.088,Tensile test results of hot rolled-air cooled and cold deformed samples.,10% cold deformation,UTS (MPa),865,MPa,YS (MPa),744,MPa,Total elongation (%),34.17,%,0,0,0.06,0,0,0,0,0,3.56,3.11,0.008,0.009,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A 25kVA air induction furnace was used to manufacture the investigated steel with the chemical composition shown in Table 1. After cropping the top section of the ingot containing shrinkage/pipes, the remaining portion of 200mm×50mm×50mm size was hot forged down to 16mm thick slab. This was further soaked at 1200°C for 40min and subsequently rolled down to 8mm thick plate in three passes at the finish rolling temperature of 800°C. The hot rolled and air cooled samples were solution treated at 1040°C for 1h to remove any inhomogeneities followed by water quenching to room temperature. Subsequently, the above solution treated samples were cold rolled down to 10% reduction in thickness in several passes, using a laboratory scale rolling mill."
10.1016/j.msea.2014.07.088,Tensile test results of hot rolled-air cooled and cold deformed samples.,30% cold deformation,UTS (MPa),926,MPa,YS (MPa),837,MPa,Total elongation (%),29.05,%,0,0,0.06,0,0,0,0,0,3.56,3.11,0.008,0.009,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A 25kVA air induction furnace was used to manufacture the investigated steel with the chemical composition shown in Table 1. After cropping the top section of the ingot containing shrinkage/pipes, the remaining portion of 200mm×50mm×50mm size was hot forged down to 16mm thick slab. This was further soaked at 1200°C for 40min and subsequently rolled down to 8mm thick plate in three passes at the finish rolling temperature of 800°C. The hot rolled and air cooled samples were solution treated at 1040°C for 1h to remove any inhomogeneities followed by water quenching to room temperature. Subsequently, the above solution treated samples were cold rolled down to 30% reduction in thickness in several passes, using a laboratory scale rolling mill."
10.1016/j.msea.2014.07.088,Tensile test results of hot rolled-air cooled and cold deformed samples.,50% cold deformation,UTS (MPa),1202,MPa,YS (MPa),1058,MPa,Total elongation (%),19.93,%,0,0,0.06,0,0,0,0,0,3.56,3.11,0.008,0.009,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A 25kVA air induction furnace was used to manufacture the investigated steel with the chemical composition shown in Table 1. After cropping the top section of the ingot containing shrinkage/pipes, the remaining portion of 200mm×50mm×50mm size was hot forged down to 16mm thick slab. This was further soaked at 1200°C for 40min and subsequently rolled down to 8mm thick plate in three passes at the finish rolling temperature of 800°C. The hot rolled and air cooled samples were solution treated at 1040°C for 1h to remove any inhomogeneities followed by water quenching to room temperature. Subsequently, the above solution treated samples were cold rolled down to 50% reduction in thickness in several passes, using a laboratory scale rolling mill."
